48293,2
45286,0
30760,6
24013,3
49856,1
12017,2
12915,5
85779,3
83766,7
29837,0
85443,0
28643,6
98009,7
21671,1
35131,4
42796,6
46028,1
78254,5
19144,6
26773,7
45862,1
79396,3
32087,6
11454,5
15021,0
94712,3
81246,5
40300,4
36983,0
7889,4
38609,3
40284,3
65108,2
77518,2
99421,1
80230,6
42980,3
12356,5
61409,0
40745,7
81773,5
79625,3
99056,1
49936,5
66900,1
38753,1
15436,4
11070,4
4856,6
74815,1
11233,2
23358,3
23898,2
99422,3
43953,0
69562,5
38822,2
39318,7
96853,3
94478,3
42223,6
8942,2
76101,7
97723,0
5124,1
29675,0
39786,2
44544,4
43129,0
8427,6
10921,2
44556,2
35485,4
13941,7
2904,2
98228,2
12246,2
49829,4
18691,7
2666,7
41107,2
22533,4
66977,2
19287,7
76479,1
38683,2
15501,3
68250,2
27713,0
24890,4
90330,1
43436,4
46715,0
46928,0
82543,7
44012,2
48383,1
22500,6
10121,6
16358,5
33593,5
43460,3
99380,5
26579,4
43615,1
21325,3
17048,5
11405,1
45936,5
77349,7
93700,3
16473,6
41184,3
69755,7
68889,3
70624,4
44831,4
48743,4
18499,7
10025,3
92613,0
38645,3
18173,6
38810,3
78851,5
36992,0
25428,3
13500,3
2487,0
88641,4
6013,2
20774,6
17894,7
49703,0
85873,0
60273,3
10810,6
74027,2
15736,0
16892,6
43171,4
29766,4
17442,1
11940,3
27369,6
60323,0
10284,3
92396,5
14678,3
89020,6
98993,6
11493,6
49231,7
74831,1
60461,2
42016,4
86895,4
19518,2
62395,4
3082,2
15770,4
14676,3
26892,5
34373,7
28793,4
40619,6
39132,1
5810,3
44311,4
5481,3
34374,0
21094,6
23598,7
84971,1
6828,3
33251,2
39826,2
41989,3
90317,3
6141,6
41416,4
95900,2
36919,5
28996,6
2287,3
15341,1
47681,0
24128,3
71944,2
20147,3
49738,5
42023,3
90241,7
96608,6
3281,3
32023,3
25164,5
23202,5
23843,5
29133,5
40754,5
1202,5
12221,7
49592,0
5283,0
73853,5
76952,1
6103,3
4353,2
82617,0
64413,5
67891,1
7122,0
88902,0
23260,3
6683,0
20107,2
9816,4
47965,3
21232,7
82413,5
27921,3
44388,0
94151,5
67371,6
93528,5
26365,4
15256,2
90865,1
10617,3
15823,2
39507,4
6756,1
10106,4
33217,2
7923,1
16505,4
37477,6
73427,3
73587,6
38994,7
21624,5
13336,1
82499,2
45629,1
28188,5
38700,3
14186,0
88951,2
22005,1
1165,6
81832,7
46894,7
92535,2
45193,3
82681,0
41350,0
62922,4
14200,5
42347,4
37639,4
48062,3
64311,0
74185,0
15345,0
29979,2
41886,3
77420,7
4276,4
13877,3
1397,4
49546,5
11828,0
33245,3
18643,1
85504,4
26312,2
44008,6
66207,3
92335,6
74746,2
7317,3
15947,5
94274,0
31408,3
85832,5
21651,4
1498,2
45296,5
14513,2
9151,1
68009,7
15731,4
66456,1
70632,2
36640,3
64755,2
35571,5
62464,2
47764,3
21213,4
13909,4
29690,7
33148,2
86336,4
10153,6
35541,1
74007,5
7792,1
31521,0
38002,0
16583,4
850,0
45677,4
29658,1
92701,3
87832,5
26266,2
7479,1
95217,3
20535,1
62411,5
45919,2
65309,4
18191,3
40021,1
12846,6
45305,2
24662,6
7010,6
48688,4
14267,4
11301,0
34858,0
5626,0
16688,0
21238,6
49845,2
1529,3
19031,7
5125,3
14694,6
88529,0
36598,2
3047,2
63801,2
2400,0
45870,7
61413,3
37854,2
77097,3
49772,0
68142,4
15886,6
18136,0
80232,0
7993,1
39620,3
39136,1
48511,6
24417,4
16458,0
39019,6
35479,5
43728,4
7883,5
83809,1
49266,0
44413,2
28491,3
18947,1
24116,6
6775,5
92630,2
6564,1
77985,2
18661,3
98929,2
30887,0
41568,2
81443,1
23368,6
10227,6
380,4
42342,6
2934,6
83517,5
43657,6
28350,6
15843,6
44291,6
23407,3
7757,5
38034,1
36106,3
5226,6
28898,3
29936,1
97884,7
95031,7
12541,4
66215,3
23981,6
20594,5
26018,0
5763,5
95319,5
83316,2
27864,1
38996,0
33980,2
15233,6
82264,5
41095,4
88613,5
72308,7
49318,7
87724,6
25842,1
27698,4
10604,4
66489,7
31573,1
2360,6
17536,4
14807,5
28124,4
80663,5
3116,0
46674,1
22990,3
30190,1
42841,7
36713,0
28728,2
97413,5
39709,4
91247,3
30962,3
35716,0
92952,4
42799,7
33589,7
29109,5
13715,0
8564,2
30668,2
79204,2
21183,2
76313,1
6045,0
29977,3
45065,0
34707,2
79938,1
66309,0
14504,7
37400,7
42059,5
64250,7
10546,3
4519,1
99508,6
61569,3
589,7
71545,6
45082,6
78241,2
79605,3
32139,2
40538,6
76408,1
32959,2
44338,3
6404,4
83110,2
21260,2
35896,1
97944,4
16920,5
27322,0
42029,3
44164,0
96894,3
29392,5
89344,6
60144,3
82716,4
27688,2
5385,2
20805,6
48775,7
32275,3
18256,7
36187,5
30044,3
17505,1
61973,6
2931,0
14379,0
79237,7
19863,4
75081,1
62800,4
34029,5
24826,3
84128,4
1065,1
74223,3
10888,5
39288,4
88037,1
18658,5
47645,5
449,1
46781,5
16666,5
65511,5
26053,5
77413,4
692,3
6913,4
82126,2
280,6
73174,4
19281,0
18399,3
9322,2
81908,3
32187,3
83877,1
98155,2
22914,7
22830,5
93150,7
86945,4
96214,4
860,2
70,4
60185,6
4784,2
13945,2
37624,6
2313,0
86782,4
31608,0
17010,7
38438,7
92327,0
82583,4
62858,4
12109,7
91106,7
26804,0
41132,7
27491,1
205,2
19777,2
82091,5
46445,1
26026,4
29421,3
78930,1
10225,0
26363,2
27721,5
62897,1
49275,7
61634,5
62115,7
63000,5
17801,5
73659,3
75326,4
76597,0
39547,6
27299,2
13249,7
91324,1
39930,7
38179,1
47610,4
45295,2
7360,0
34550,7
49184,3
63020,5
21982,2
13689,2
39399,5
35141,1
6416,6
96864,5
47047,6
44300,6
82115,1
49977,7
74001,3
85364,3
572,2
94569,7
24402,4
17310,1
4812,4
49031,4
16718,2
17340,5
20263,1
29014,6
88075,6
33211,5
82054,7
44305,5
41142,4
45582,6
3373,7
68217,2
37865,7
22395,2
49429,1
38461,2
28904,3
30898,4
32101,0
13434,7
47580,4
82916,7
93860,0
35184,1
18981,7
26515,0
19261,1
31912,0
69871,6
15489,7
82400,7
1549,3
90566,6
23022,0
27378,2
87107,6
28035,6
13448,7
39202,2
33132,0
37380,0
68460,7
77506,4
8676,3
77646,3
14422,1
30269,4
48730,1
28757,1
28127,0
63312,5
60142,1
69554,5
2693,2
32769,5
19625,3
39515,6
35706,1
41517,0
35231,4
20543,6
94326,7
99761,2
29275,4
41721,7
18301,0
11408,6
13226,7
37261,5
40273,5
42979,2
38100,3
26631,0
91316,0
39604,3
36746,3
42822,1
78351,7
98474,3
78645,4
31020,1
60550,2
15959,5
46745,4
99554,5
71788,1
62293,1
29839,2
65949,3
69806,4
10586,4
44227,3
97353,0
49950,7
49362,4
38979,4
30002,5
15502,4
44503,2
16759,1
37369,3
12295,3
64691,1
18396,5
62092,3
15732,4
13490,5
10257,2
11968,6
48406,2
26395,7
15344,4
94296,0
25391,3
45976,0
30859,7
28089,6
92602,4
17719,0
17465,5
12111,6
2620,3
66715,3
18097,5
11632,6
93449,2
22515,0
23214,6
99941,3
46758,0
63673,0
46941,1
66697,5
20210,1
40011,3
2816,3
33357,2
37306,6
24031,6
92122,5
2559,2
37144,2
25060,2
87141,2
36774,4
84450,1
9006,7
39603,2
10679,3
76150,5
21509,1
68902,0
49575,6
35521,5
93160,0
33424,1
38291,5
8956,2
14558,3
16394,1
40403,7
5602,4
33248,2
7942,1
11108,5
81322,0
28371,1
13837,6
49035,2
75452,2
45151,7
47284,5
41175,2
2517,6
5941,0
36639,1
81061,3
64633,6
8847,6
28818,4
14298,1
5270,1
91233,5
1124,2
80266,7
10615,5
20467,4
36203,6
99579,5
11204,5
36224,4
64163,2
69146,2
8488,3
48869,1
76840,3
75689,2
27683,3
19573,0
47415,1
23126,5
42897,6
49100,5
34375,3
12285,1
3176,7
3828,4
99983,5
6589,5
21572,2
46926,0
99113,6
96389,5
82154,1
97795,4
8410,2
42764,4
34678,6
30311,5
29943,1
10676,4
18575,5
18518,7
15503,2
4775,3
12786,3
7174,1
87232,7
32952,1
29029,1
25222,0
26178,3
32789,1
71814,5
81591,4
76295,5
67518,5
65835,6
94995,3
30868,0
88088,1
81281,5
25462,6
5116,1
14216,0
45987,3
30,0
89850,1
20673,7
45974,6
93464,1
18944,1
3882,3
9527,1
45898,0
40930,5
43146,6
12820,1
3843,2
63920,6
91139,1
98425,5
69549,4
18949,7
74321,1
61562,2
1513,6
33400,0
43812,0
37760,5
348,4
43534,3
32690,2
40761,3
6457,7
35223,1
29814,2
93849,1
41979,4
48613,2
83969,4
31141,5
7723,6
65579,4
46281,5
11298,6
75764,2
3898,2
34126,3
11256,2
92930,6
43167,1
48082,7
6468,5
31093,7
33221,0
26875,7
62292,6
38434,6
13367,6
66320,0
42140,4
30072,6
11135,4
30606,4
27423,1
21052,1
24220,3
2629,5
34442,5
32631,4
79542,5
26506,3
17249,5
19535,2
32594,4
49142,6
61558,5
48980,6
790,7
24194,5
47232,1
27206,3
24671,1
38305,0
25440,3
13865,2
61567,1
31121,3
5412,1
719,6
94640,0
13900,7
26518,6
77411,5
25397,6
26036,7
21298,1
13467,5
46009,1
19953,4
47579,1
7381,2
2349,4
85599,5
95284,1
18763,6
8222,1
28490,2
10793,4
21650,0
7280,1
23507,3
98383,6
25918,6
63504,5
34454,1
17059,0
35080,2
29057,6
41693,1
10009,1
6454,1
19603,3
24561,2
23190,6
95846,5
37433,4
63418,0
85393,6
40437,3
75402,4
13382,6
42239,6
7123,0
43649,7
17344,7
87693,1
4942,6
39539,7
43835,4
27770,4
31068,3
93615,1
39258,3
37611,3
32991,3
46236,1
3890,5
19901,2
20081,2
13267,3
80233,0
20554,6
47036,3
73822,5
40138,0
18108,5
5990,5
73235,3
21226,6
13562,1
49813,5
28392,4
24702,1
35949,6
35060,7
20220,3
82153,0
25547,2
63391,0
22656,3
35297,1
8272,1
24473,0
2079,0
46061,5
8001,6
16829,3
19412,7
38589,3
70436,5
92982,2
24542,2
38322,0
25315,1
39163,6
80832,5
61291,3
74433,7
6032,3
71621,4
6056,7
35183,0
18951,6
70882,3
35326,2
13629,5
5521,5
2106,6
81095,3
47104,1
27605,6
20232,7
65999,0
30594,1
14818,4
30040,6
45768,2
39174,3
36832,5
10474,5
38103,3
33434,2
2656,3
27920,4
12526,2
1161,3
90306,7
22471,7
21835,4
30718,2
25474,1
35174,4
14967,5
76242,6
23246,0
37983,7
18614,1
97928,4
28955,2
30732,0
73633,7
7573,6
81615,6
71442,6
90124,0
86830,2
21791,3
84264,1
48230,7
97199,0
86271,4
30012,5
23306,5
27630,3
73303,7
18870,3
75341,0
23849,6
76188,0
43875,3
49533,5
37476,5
16562,0
27509,3
8492,5
4265,5
21433,4
546,4
46618,5
42645,3
23356,1
86114,1
93703,3
20668,6
29595,4
46433,5
17389,0
19361,7
30046,7
63455,1
25852,5
1559,4
90351,7
1021,5
38858,6
29902,6
12593,7
99784,4
68797,6
40231,4
6366,0
10113,7
22149,3
32938,4
20911,2
24533,5
24623,6
27244,6
67352,3
22385,6
29736,1
16771,1
4054,3
97663,1
68421,7
39955,5
47862,4
97761,1
48468,5
96382,7
35660,5
34000,4
31618,1
74048,5
42467,6
38072,7
82013,7
36210,5
46454,5
26561,2
11362,2
18973,4
14230,3
20281,6
23985,0
73575,5
60306,3
47255,4
13113,3
17955,0
45257,2
38596,6
67830,1
40008,3
75766,4
84046,4
30462,6
35999,7
17265,3
70442,7
81187,1
44404,2
98544,2
11074,4
8953,5
85775,2
44948,2
12936,0
61628,3
7943,1
88005,3
13842,3
8183,6
85530,0
67472,4
12158,6
92096,4
72631,5
82445,0
43821,0
31100,4
9645,5
43418,7
44594,3
25642,4
97076,6
67439,5
30590,1
35673,4
40115,3
65657,3
17446,1
8004,2
87998,4
34091,7
49697,7
38007,0
6668,5
25666,4
9895,4
88238,0
2052,5
3876,5
88681,7
49735,6
9201,3
92808,2
49413,0
17426,3
10321,0
24619,3
23664,0
44753,6
34653,2
35754,4
31104,0
85927,7
75469,1
39138,6
25076,4
8750,6
8254,4
47820,4
2746,5
97567,0
40992,7
11062,0
9213,6
41978,4
7077,5
88376,6
92854,7
2330,1
16607,2
98219,3
29808,2
27057,1
24786,2
61304,0
21947,0
8572,6
26624,3
14740,5
86157,7
2673,6
41947,3
8181,4
17816,1
21804,4
23976,4
49033,4
10392,5
89932,5
10575,5
62675,7
30605,5
62135,5
19540,5
21765,3
61798,1
2975,0
20166,3
90497,1
31169,5
87973,2
34791,5
21749,1
6780,5
49193,2
42322,3
89564,0
98096,0
7778,7
85237,6
21058,6
45728,2
70841,0
26909,5
68736,3
7144,6
66717,5
37659,3
69415,2
17525,0
43052,3
80661,5
91262,6
88229,7
10992,2
61471,6
65285,5
12624,6
19974,0
26572,2
66525,1
72725,0
64790,6
47998,4
25213,2
46863,5
9792,5
95352,3
18822,4
80408,1
72781,5
46589,1
34575,7
80780,4
76543,2
91570,4
42939,3
15804,3
40603,6
25453,5
45854,5
43930,4
29536,1
19069,3
36589,5
68760,7
39926,0
30684,2
12058,7
17769,5
14214,4
76596,7
651,1
34329,1
35238,4
34657,6
25519,2
34901,0
69926,5
9425,4
30838,0
606,5
43180,4
168,5
70930,7
18422,4
22260,4
19018,4
14033,1
2976,3
22492,3
22046,2
77252,3
945,2
14064,5
98593,0
27826,4
25311,1
4119,1
74722,5
34525,1
87513,2
7569,3
13861,3
73353,6
13774,7
4559,0
74996,4
80850,5
36575,3
93618,7
33278,1
29123,2
97219,0
37222,6
19996,2
49003,3
84460,7
30661,6
60863,1
47142,7
36651,3
6222,6
21191,6
22627,7
44860,5
90912,7
36398,4
36197,6
12901,2
48021,7
86347,1
38739,1
7532,6
44440,4
38734,6
37343,5
78908,6
121,5
21141,4
65361,5
70561,7
82800,2
31487,7
47848,3
35489,6
39100,4
47009,2
62616,4
70934,2
47621,0
1491,5
42526,0
26361,4
26262,0
9658,3
1270,7
29787,0
70916,4
30187,7
10430,2
27009,5
28031,2
29223,6
17694,5
1134,1
75160,1
10347,2
17333,3
20170,5
20446,2
24906,3
93247,1
7319,5
16439,5
40473,2
25310,3
1837,7
7406,4
96933,2
9446,6
28833,4
97814,6
38904,5
49862,0
82659,4
41520,4
12377,3
31041,2
60104,6
1121,5
11355,1
61745,1
47515,5
3378,2
22470,3
45918,3
72286,2
3368,4
13994,3
13037,0
23405,1
31654,3
74066,4
41610,7
81274,5
93991,0
35397,5
39765,3
78158,5
18319,3
48679,4
84222,7
64779,7
74769,5
671,7
70289,0
42296,0
11348,1
38172,3
46804,2
81257,7
95499,1
15340,4
19021,3
22849,1
12226,2
6336,0
81396,0
45027,6
28842,3
2144,6
9459,0
43886,3
22714,0
86753,1
34266,1
72072,1
6635,0
32392,2
12089,3
45330,4
2185,3
10011,3
7282,7
28646,1
47360,3
15128,7
82057,0
16049,2
34492,6
29964,6
43054,5
25052,4
66225,3
36688,1
4288,4
28067,3
5667,0
47498,2
89246,1
45776,3
24397,5
92105,2
87874,5
96055,3
71694,0
36743,5
74764,6
40486,7
24696,2
13684,2
6307,7
41308,2
32219,0
89292,5
40926,3
80365,1
35171,6
17407,3
9582,5
28599,4
39335,5
61510,2
92859,1
9808,1
14047,4
98693,3
37868,1
9248,2
422,0
29942,5
29522,5
24396,6
87616,0
30216,1
38321,3
49719,7
99430,1
98666,4
594,3
40277,4
70707,5
64675,5
24465,6
11611,7
47061,3
73193,1
146,3
39517,0
24472,6
25530,2
40917,0
21822,6
96067,2
12940,6
88860,1
38293,5
6282,6
44608,0
29506,0
11786,3
41588,0
81418,1
48904,5
16372,5
2218,7
81266,3
90173,4
39578,5
36870,5
90900,4
5893,6
81310,2
11320,4
21013,0
11551,4
45608,1
20475,4
10874,2
18874,1
78571,6
47504,2
81810,1
65492,2
8364,2
49296,0
92792,7
7051,7
87440,5
80937,5
92823,7
93750,5
81492,4
14074,7
36361,5
42755,0
19274,1
37108,1
71336,3
46556,5
6831,0
19563,4
3250,4
23844,0
65243,1
28573,2
27215,6
41585,6
74734,2
13045,4
84403,0
2728,4
76718,1
27576,1
42302,1
6048,1
3152,1
99339,3
9271,0
81432,6
43355,1
24768,3
4664,3
38610,6
16103,5
10098,5
88576,7
44968,0
24734,6
7461,7
43053,4
42798,4
34737,1
47562,0
68837,3
46509,5
88164,2
48513,2
5406,5
46879,4
11323,5
21688,0
61380,2
28447,5
91331,7
31272,4
94920,5
23248,6
60338,6
36397,7
29576,6
17712,1
88942,6
29331,1
92869,7
19526,0
12662,5
62139,1
6243,3
41141,4
78460,5
27809,6
88740,2
70970,5
15259,7
37607,7
19151,2
24414,0
2355,2
84935,3
16833,2
45686,6
21591,2
69246,5
97878,6
32968,3
5504,6
15890,6
4458,0
45909,0
38591,5
11385,5
31780,4
15530,5
41253,4
32403,7
69290,3
44014,1
46496,1
69983,5
9148,0
84968,7
574,5
72420,3
7184,2
14645,4
91054,6
7876,0
42265,5
97619,6
14169,1
36795,5
45878,2
23958,5
87715,0
82419,4
11156,0
44297,6
45743,5
20808,1
43213,1
8172,6
61539,2
12612,6
35792,5
77011,0
68039,1
47874,0
28228,2
92041,2
63042,1
47827,2
60244,1
17061,2
99368,2
44172,4
18112,0
92005,2
6844,2
24501,3
46055,0
97421,7
48040,6
22921,1
97941,0
13709,4
88623,7
72513,5
16111,3
46600,2
70253,0
77615,4
99717,1
33411,7
60524,3
41396,1
613,4
66630,5
41569,1
9576,5
14412,0
36478,1
5242,0
7347,2
26001,6
9794,4
86671,0
34947,0
21103,7
29063,3
88522,1
30355,1
63353,7
66615,5
87981,2
88463,7
29134,1
99946,7
69464,6
68187,2
78348,1
34327,2
84246,7
90844,7
41943,5
33717,0
87636,3
23803,7
61404,0
16808,7
78810,5
34847,0
45452,0
32454,7
27279,4
12344,6
14362,4
30217,1
46542,5
21780,0
45170,3
75034,3
9024,1
4364,4
91144,5
21570,6
71301,6
77738,0
49602,5
23039,3
34660,0
16426,6
66879,4
70717,2
16766,5
19631,1
63922,3
34841,0
42698,2
10407,0
19280,7
86957,3
18936,6
98248,6
42678,4
65084,3
36012,4
89122,5
15979,6
78542,3
40883,0
7076,4
87597,5
36820,4
73560,1
66360,1
36955,3
46816,2
3189,6
31189,3
38383,5
34011,3
29644,7
46086,4
25582,1
7937,0
6929,5
94215,6
18586,0
68564,0
21335,3
78958,1
95210,6
44639,6
34769,1
19987,7
45116,7
61732,3
42216,6
32942,0
4526,1
39738,6
31454,6
68362,5
34159,7
72248,1
28456,5
28178,1
4903,3
71980,7
34437,2
66203,5
40289,0
88274,2
28507,4
15762,1
47560,5
14456,6
32418,6
33055,5
38251,6
8691,6
68228,4
12475,4
89241,3
34189,2
34680,5
10870,7
28847,6
81362,5
6971,2
44941,3
43018,5
13802,6
26301,7
5601,1
38029,0
64557,1
99813,6
8876,4
79108,4
38744,2
44312,3
89409,5
8771,1
17264,2
61266,0
26604,4
31966,7
80740,6
2311,5
12,6
40470,6
9530,6
69539,0
19326,2
6740,7
21810,5
200,5
29612,4
81886,4
25280,5
5442,0
12060,3
35232,4
28170,2
31727,5
11064,1
7090,5
94658,6
25139,2
31946,3
36764,3
171,7
3536,5
47954,4
20040,3
9217,1
64212,0
38331,4
45391,5
37994,4
32881,4
2019,6
88698,7
10182,3
31216,2
47328,5
70273,3
95315,6
7795,7
64795,5
76197,1
20840,0
39683,4
44081,1
40898,0
66071,1
79999,5
8645,6
3043,7
92479,7
768,4
94757,6
78126,0
26990,2
62171,0
80961,6
81654,6
64114,7
21792,6
21450,7
35549,3
86653,5
46142,6
40091,4
75598,2
45420,3
75054,2
42450,7
7830,3
79084,2
41011,4
15022,4
86908,2
29111,6
5296,3
23418,2
7236,4
12152,7
84790,4
24069,7
69565,7
39435,3
21028,6
2987,6
35434,4
21752,0
8296,1
2964,7
15147,6
94065,6
39627,3
87720,2
14288,0
39205,3
71499,7
91854,1
97163,1
76608,1
27615,6
42935,4
20519,3
45123,5
84218,7
40496,4
19,3
12296,4
45186,5
25216,2
26642,2
99620,2
21717,4
60298,6
27334,3
88500,0
49260,5
34005,6
5993,5
26367,2
48018,6
36879,0
5045,0
25117,2
33021,6
74564,1
42015,6
46943,0
11905,1
20704,4
37102,4
22456,6
83617,4
18980,1
23061,3
22019,6
42392,2
7346,1
36426,7
20754,7
12908,5
35307,1
42836,0
39004,1
20197,2
19730,6
26214,2
11691,3
82920,4
85749,0
71584,6
13364,3
26058,2
7804,6
38459,5
47791,0
26868,6
19312,3
6699,1
6456,6
30585,6
5209,4
48078,4
84413,2
92964,3
27746,3
15519,7
29373,5
64632,4
73029,0
37468,4
19155,2
34059,1
41667,7
49455,0
14442,2
2938,4
86442,7
72540,2
39498,0
35872,7
48861,5
88490,2
81422,4
22128,7
3340,4
64289,6
82645,2
38416,6
28762,5
1189,4
33304,2
36050,5
92394,2
45036,4
20583,1
7482,0
31424,0
2614,0
47187,0
66603,4
49117,5
77643,1
45667,3
67646,4
43673,3
45692,5
37284,6
45251,5
21313,3
3481,1
217,2
26526,1
75703,7
11597,0
85045,4
17410,5
7760,5
37221,0
18149,6
2799,6
7040,1
5238,5
8314,5
1168,6
43882,0
78904,1
15179,6
86967,2
16605,5
13973,5
61638,0
38510,5
38964,3
74654,3
15877,0
68071,7
26653,6
47739,4
31256,4
88854,4
47451,5
19812,5
89136,2
16587,3
7544,0
17627,0
13387,1
19610,3
23496,0
34997,0
18764,4
12477,4
28144,1
48213,2
63262,6
36311,7
35616,6
73923,1
18416,7
68166,2
83873,7
98163,0
27361,5
61693,0
95404,2
225,0
8019,0
42516,4
49481,4
93227,0
18330,5
24939,1
18464,1
18387,5
40045,2
14554,0
25084,3
98774,5
20676,0
63400,7
22636,6
7324,4
99490,4
89432,6
9666,1
42629,0
17619,1
28333,1
45932,1
3408,2
33802,6
80350,1
7840,0
19521,5
49180,4
77273,7
18736,7
5262,0
43483,4
12402,5
3812,2
5619,1
45226,1
41178,1
99767,2
21468,0
14760,1
12949,3
85615,3
40146,4
96866,5
31002,5
35573,7
1732,1
5460,3
